Date Time,Temp [°C],Wind [m/s],Price [c/kWh],hour,day_of_week,month
2023-03-19 06:00:00,0.8,0.8,4.919,6,6,3
2023-03-19 07:00:00,0.5,1.6,6.0,7,6,3
2023-03-19 08:00:00,0.2,1.3,7.623,8,6,3
2023-03-19 09:00:00,0.1,0.9,7.242,9,6,3
2023-03-19 10:00:00,-0.1,1.3,6.705,10,6,3
2023-03-19 11:00:00,0.2,1.3,5.497,11,6,3
2023-03-19 12:00:00,0.3,1.0,4.496,12,6,3
2023-03-19 13:00:00,0.5,1.2,4.994,13,6,3
2023-03-19 14:00:00,0.5,1.4,5.498,14,6,3
2023-03-19 15:00:00,0.8,1.6,7.902,15,6,3
2023-03-19 16:00:00,0.9,2.0,9.879,16,6,3
2023-03-19 17:00:00,0.7,1.6,9.994,17,6,3
2023-03-19 18:00:00,0.5,2.5,5.346,18,6,3
2023-03-19 19:00:00,0.2,1.3,3.348,19,6,3
2023-03-19 20:00:00,-0.7,1.7,3.157,20,6,3
2023-03-19 21:00:00,-1.1,2.3,2.831,21,6,3
2023-03-19 22:00:00,-1.3,3.1,2.493,22,6,3
2023-03-19 23:00:00,-1.3,2.6,2.593,23,6,3
2023-03-20 00:00:00,-1.4,3.3,2.579,0,0,3
2023-03-20 01:00:00,-1.4,3.0,2.633,1,0,3
2023-03-20 02:00:00,-1.3,3.7,2.874,2,0,3
2023-03-20 03:00:00,-1.0,4.2,3.353,3,0,3
2023-03-20 04:00:00,-0.3,4.2,3.9,4,0,3
2023-03-20 05:00:00,0.0,4.4,4.101,5,0,3
2023-03-20 06:00:00,0.0,4.1,7.802,6,0,3
2023-03-20 07:00:00,0.0,3.9,10.435,7,0,3
2023-03-20 08:00:00,0.2,3.1,10.359,8,0,3
2023-03-20 09:00:00,0.4,2.2,10.325,9,0,3
2023-03-20 10:00:00,0.6,2.4,10.136,10,0,3
2023-03-20 11:00:00,0.6,2.2,9.679,11,0,3
2023-03-20 12:00:00,0.5,2.5,9.523,12,0,3
2023-03-20 13:00:00,0.3,1.5,9.517,13,0,3
2023-03-20 14:00:00,0.5,1.4,9.675,14,0,3
2023-03-20 15:00:00,0.4,1.0,9.946,15,0,3
2023-03-20 16:00:00,0.6,0.5,10.478,16,0,3
2023-03-20 17:00:00,0.5,1.0,10.881,17,0,3
2023-03-20 18:00:00,0.3,1.8,12.03,18,0,3
2023-03-20 19:00:00,0.2,2.2,10.798,19,0,3
2023-03-20 20:00:00,0.2,1.6,10.702,20,0,3
2023-03-20 21:00:00,0.2,2.1,10.343,21,0,3
2023-03-20 22:00:00,0.1,1.7,7.903,22,0,3
2023-03-20 23:00:00,-0.1,1.3,6.505,23,0,3
2023-03-21 00:00:00,-0.1,2.1,5.492,0,1,3
2023-03-21 01:00:00,-1.6,1.0,3.83,1,1,3
2023-03-21 02:00:00,-2.6,1.1,3.562,2,1,3
2023-03-21 03:00:00,-3.9,0.9,3.684,3,1,3
2023-03-21 04:00:00,-4.5,0.9,5.465,4,1,3
2023-03-21 05:00:00,-3.3,2.0,5.828,5,1,3
2023-03-21 06:00:00,-3.2,2.1,6.553,6,1,3
2023-03-21 07:00:00,-3.8,2.3,7.629,7,1,3
2023-03-21 08:00:00,-4.4,2.5,6.62,8,1,3
2023-03-21 09:00:00,-4.3,2.3,5.859,9,1,3
2023-03-21 10:00:00,-3.8,2.6,6.044,10,1,3
2023-03-21 11:00:00,-2.4,4.0,3.94,11,1,3
2023-03-21 12:00:00,-1.7,5.3,3.793,12,1,3
2023-03-21 13:00:00,-1.1,5.1,3.777,13,1,3
2023-03-21 14:00:00,-0.5,5.4,3.96,14,1,3
2023-03-21 15:00:00,-0.1,4.3,4.241,15,1,3
2023-03-21 16:00:00,0.3,5.0,4.56,16,1,3
2023-03-21 17:00:00,0.9,5.3,4.438,17,1,3
2023-03-21 18:00:00,0.8,4.7,4.344,18,1,3
2023-03-21 19:00:00,0.1,3.6,4.294,19,1,3
2023-03-21 20:00:00,-0.7,4.2,4.526,20,1,3
2023-03-21 21:00:00,-0.6,4.9,4.396,21,1,3
2023-03-21 22:00:00,-1.1,3.9,4.294,22,1,3
2023-03-21 23:00:00,-1.7,3.8,3.54,23,1,3
2023-03-22 00:00:00,-2.3,2.6,3.538,0,2,3
2023-03-22 01:00:00,-2.6,3.2,3.518,1,2,3
2023-03-22 02:00:00,-2.2,4.0,3.523,2,2,3
2023-03-22 03:00:00,-2.0,2.5,3.583,3,2,3
2023-03-22 04:00:00,-1.5,2.6,4.502,4,2,3
2023-03-22 05:00:00,-1.3,3.0,5.179,5,2,3
2023-03-22 06:00:00,-1.1,3.2,8.961,6,2,3
2023-03-22 07:00:00,-0.7,3.2,9.346,7,2,3
2023-03-22 08:00:00,-0.3,3.0,7.813,8,2,3
2023-03-22 09:00:00,0.0,3.5,5.419,9,2,3
2023-03-22 10:00:00,0.1,3.6,3.694,10,2,3
2023-03-22 11:00:00,0.3,3.8,3.368,11,2,3
2023-03-22 12:00:00,0.3,3.8,3.259,12,2,3
2023-03-22 13:00:00,0.3,4.2,3.943,13,2,3
2023-03-22 14:00:00,0.3,4.6,4.553,14,2,3
2023-03-22 15:00:00,0.5,5.2,4.178,15,2,3
2023-03-22 16:00:00,0.8,4.5,4.31,16,2,3
2023-03-22 17:00:00,1.5,3.8,4.582,17,2,3
2023-03-22 18:00:00,2.1,4.3,3.902,18,2,3
2023-03-22 19:00:00,2.4,4.6,3.452,19,2,3
2023-03-22 20:00:00,2.5,4.6,3.042,20,2,3
2023-03-22 21:00:00,2.7,5.1,2.422,21,2,3
2023-03-22 22:00:00,2.9,5.3,2.14,22,2,3
2023-03-22 23:00:00,3.0,5.3,0.99,23,2,3
2023-03-23 00:00:00,3.2,5.1,0.498,0,3,3
2023-03-23 01:00:00,3.6,5.3,0.408,1,3,3
2023-03-23 02:00:00,4.0,5.7,0.409,2,3,3
2023-03-23 03:00:00,3.8,5.8,0.879,3,3,3
2023-03-23 04:00:00,3.5,5.7,2.359,4,3,3
2023-03-23 05:00:00,3.9,7.0,2.927,5,3,3
2023-03-23 06:00:00,4.0,8.2,3.859,6,3,3
2023-03-23 07:00:00,3.6,7.8,4.389,7,3,3
2023-03-23 08:00:00,3.3,7.1,4.162,8,3,3
2023-03-23 09:00:00,3.2,7.3,3.977,9,3,3
2023-03-23 10:00:00,3.3,8.0,3.568,10,3,3
2023-03-23 11:00:00,3.6,8.4,3.564,11,3,3
2023-03-23 12:00:00,3.6,8.9,3.629,12,3,3
2023-03-23 13:00:00,3.4,8.4,4.162,13,3,3
2023-03-23 14:00:00,3.2,8.4,4.29,14,3,3
2023-03-23 15:00:00,3.2,7.7,4.601,15,3,3
2023-03-23 16:00:00,3.3,6.7,4.997,16,3,3
2023-03-23 17:00:00,3.3,5.4,6.501,17,3,3
2023-03-23 18:00:00,3.3,4.4,5.71,18,3,3
2023-03-23 19:00:00,2.7,3.8,4.779,19,3,3
2023-03-23 20:00:00,2.2,2.6,4.495,20,3,3
2023-03-23 21:00:00,1.2,1.2,4.182,21,3,3
2023-03-23 22:00:00,-0.5,0.7,3.719,22,3,3
2023-03-23 23:00:00,-2.0,0.8,3.331,23,3,3
2023-03-24 00:00:00,-2.5,0.5,3.048,0,4,3
2023-03-24 01:00:00,-3.0,0.9,3.029,1,4,3
2023-03-24 02:00:00,-3.2,0.9,3.102,2,4,3
2023-03-24 03:00:00,-3.2,1.2,3.394,3,4,3
2023-03-24 04:00:00,-2.6,1.0,3.922,4,4,3
2023-03-24 05:00:00,-0.5,2.6,4.484,5,4,3
2023-03-24 06:00:00,-1.0,2.4,5.859,6,4,3
2023-03-24 07:00:00,-1.1,2.3,7.607,7,4,3
2023-03-24 08:00:00,-0.4,2.6,5.88,8,4,3
2023-03-24 09:00:00,0.3,3.3,3.996,9,4,3
2023-03-24 10:00:00,1.0,2.7,3.416,10,4,3
2023-03-24 11:00:00,2.2,4.1,3.649,11,4,3
2023-03-24 12:00:00,3.1,4.4,2.974,12,4,3
2023-03-24 13:00:00,4.2,4.4,3.072,13,4,3
2023-03-24 14:00:00,4.6,4.5,2.997,14,4,3
2023-03-24 15:00:00,4.3,4.0,3.834,15,4,3
2023-03-24 16:00:00,4.4,4.0,4.992,16,4,3
2023-03-24 17:00:00,4.6,4.2,5.056,17,4,3
2023-03-24 18:00:00,4.4,3.2,4.48,18,4,3
2023-03-24 19:00:00,3.9,2.2,3.992,19,4,3
2023-03-24 20:00:00,3.7,2.4,3.809,20,4,3
2023-03-24 21:00:00,3.6,2.4,3.385,21,4,3
2023-03-24 22:00:00,3.2,2.7,2.963,22,4,3
2023-03-24 23:00:00,2.9,3.0,2.361,23,4,3
2023-03-25 00:00:00,2.6,3.0,0.659,0,5,3
2023-03-25 01:00:00,2.1,3.7,0.302,1,5,3
2023-03-25 02:00:00,0.8,3.0,0.206,2,5,3
2023-03-25 03:00:00,0.5,3.5,0.178,3,5,3
2023-03-25 04:00:00,0.4,3.1,0.288,4,5,3
2023-03-25 05:00:00,0.2,2.7,0.46,5,5,3
2023-03-25 06:00:00,0.2,3.7,2.301,6,5,3
2023-03-25 07:00:00,0.2,4.5,2.535,7,5,3
2023-03-25 08:00:00,-0.6,5.9,2.85,8,5,3
2023-03-25 09:00:00,-1.5,5.5,2.843,9,5,3
2023-03-25 10:00:00,-2.1,4.7,2.815,10,5,3
2023-03-25 11:00:00,-2.8,4.4,2.804,11,5,3
2023-03-25 12:00:00,-3.0,4.3,2.819,12,5,3
2023-03-25 13:00:00,-2.9,4.1,2.952,13,5,3
2023-03-25 14:00:00,-2.8,3.5,3.615,14,5,3
2023-03-25 15:00:00,-2.6,3.2,4.061,15,5,3
2023-03-25 16:00:00,-2.5,2.9,4.358,16,5,3
2023-03-25 17:00:00,-2.3,2.1,6.0,17,5,3
2023-03-25 18:00:00,-2.3,1.9,6.412,18,5,3
2023-03-25 19:00:00,-2.5,1.7,5.739,19,5,3
2023-03-25 20:00:00,-2.5,1.2,4.184,20,5,3
2023-03-25 21:00:00,-2.5,1.0,3.891,21,5,3
2023-03-25 22:00:00,-2.6,1.6,3.336,22,5,3
2023-03-25 23:00:00,-3.0,2.8,3.966,23,5,3
2023-03-26 00:00:00,-3.1,2.9,3.923,0,6,3
2023-03-26 01:00:00,-3.5,3.5,4.012,1,6,3
2023-03-26 02:00:00,-3.9,3.1,4.088,2,6,3
2023-03-26 04:00:00,-4.3,3.2,4.1,4,6,3
2023-03-26 05:00:00,-4.6,3.9,4.175,5,6,3
2023-03-26 06:00:00,-4.7,4.2,4.339,6,6,3
2023-03-26 07:00:00,-5.1,3.9,4.766,7,6,3
2023-03-26 08:00:00,-5.3,4.7,4.962,8,6,3
2023-03-26 09:00:00,-5.4,4.7,5.001,9,6,3
2023-03-26 10:00:00,-5.2,5.2,4.637,10,6,3
2023-03-26 11:00:00,-4.9,5.2,4.33,11,6,3
2023-03-26 12:00:00,-4.5,5.0,4.425,12,6,3
2023-03-26 13:00:00,-4.1,5.5,4.308,13,6,3
2023-03-26 14:00:00,-3.5,5.2,4.835,14,6,3
2023-03-26 15:00:00,-3.0,5.4,6.237,15,6,3
2023-03-26 16:00:00,-2.7,4.8,6.198,16,6,3
2023-03-26 17:00:00,-2.6,5.0,5.484,17,6,3
2023-03-26 18:00:00,-2.8,5.2,4.558,18,6,3
2023-03-26 19:00:00,-3.0,4.8,4.418,19,6,3
2023-03-26 20:00:00,-3.3,4.7,4.087,20,6,3
2023-03-26 21:00:00,-3.5,4.4,3.911,21,6,3
2023-03-26 22:00:00,-3.8,4.7,4.213,22,6,3
2023-03-26 23:00:00,-4.0,5.0,4.031,23,6,3
2023-03-27 00:00:00,-4.2,5.2,3.995,0,0,3
2023-03-27 01:00:00,-4.3,4.2,4.014,1,0,3
2023-03-27 02:00:00,-4.5,4.9,4.157,2,0,3
2023-03-27 03:00:00,-4.6,4.7,4.378,3,0,3
2023-03-27 04:00:00,-4.8,5.1,5.401,4,0,3
2023-03-27 05:00:00,-5.1,4.9,6.323,5,0,3
2023-03-27 06:00:00,-5.3,4.8,7.502,6,0,3
2023-03-27 07:00:00,-5.6,5.5,9.785,7,0,3
2023-03-27 08:00:00,-5.8,6.0,9.257,8,0,3
2023-03-27 09:00:00,-5.9,5.9,8.093,9,0,3
2023-03-27 10:00:00,-5.7,5.9,6.826,10,0,3
2023-03-27 11:00:00,-5.7,6.3,5.491,11,0,3
2023-03-27 12:00:00,-5.7,6.6,4.288,12,0,3
2023-03-27 13:00:00,-5.8,6.5,4.602,13,0,3
2023-03-27 14:00:00,-5.5,6.0,4.962,14,0,3
2023-03-27 15:00:00,-5.1,6.4,7.054,15,0,3
2023-03-27 16:00:00,-4.9,6.5,6.692,16,0,3
2023-03-27 17:00:00,-4.8,6.1,5.994,17,0,3
2023-03-27 18:00:00,-4.8,7.1,4.994,18,0,3
2023-03-27 19:00:00,-5.0,6.7,4.761,19,0,3
2023-03-27 20:00:00,-4.9,7.1,4.285,20,0,3
2023-03-27 21:00:00,-4.9,6.9,4.035,21,0,3
2023-03-27 22:00:00,-4.9,7.7,2.885,22,0,3
2023-03-27 23:00:00,-5.0,7.4,2.928,23,0,3
2023-03-28 00:00:00,-4.9,7.3,2.899,0,1,3
2023-03-28 01:00:00,-4.8,7.0,2.954,1,1,3
2023-03-28 02:00:00,-4.8,6.7,3.178,2,1,3
2023-03-28 03:00:00,-4.9,6.2,4.017,3,1,3
2023-03-28 04:00:00,-5.0,5.5,3.799,4,1,3
2023-03-28 05:00:00,-5.2,5.7,4.187,5,1,3
2023-03-28 06:00:00,-5.3,5.7,5.163,6,1,3
2023-03-28 07:00:00,-5.4,5.5,4.913,7,1,3
2023-03-28 08:00:00,-5.4,5.3,5.202,8,1,3
2023-03-28 09:00:00,-5.4,5.0,5.855,9,1,3
2023-03-28 10:00:00,-5.3,5.2,4.962,10,1,3
2023-03-28 11:00:00,-5.0,4.5,4.403,11,1,3
2023-03-28 12:00:00,-4.5,5.3,4.297,12,1,3
2023-03-28 13:00:00,-4.0,5.2,4.327,13,1,3
2023-03-28 14:00:00,-3.8,4.3,4.733,14,1,3
2023-03-28 15:00:00,-3.3,3.3,5.077,15,1,3
2023-03-28 16:00:00,-2.7,3.4,4.791,16,1,3
2023-03-28 17:00:00,-2.5,3.3,5.195,17,1,3
2023-03-28 18:00:00,-2.4,3.4,4.438,18,1,3
2023-03-28 19:00:00,-2.6,2.8,4.554,19,1,3
2023-03-28 20:00:00,-2.7,2.2,4.471,20,1,3
2023-03-28 21:00:00,-3.1,1.7,4.172,21,1,3
2023-03-28 22:00:00,-3.4,1.7,5.349,22,1,3
2023-03-28 23:00:00,-3.6,1.6,5.189,23,1,3
2023-03-29 00:00:00,-3.9,1.0,5.276,0,2,3
2023-03-29 01:00:00,-4.1,1.0,5.349,1,2,3
2023-03-29 02:00:00,-4.1,1.5,5.724,2,2,3
2023-03-29 03:00:00,-4.2,1.7,6.535,3,2,3
2023-03-29 04:00:00,-4.8,2.4,10.801,4,2,3
2023-03-29 05:00:00,-5.5,3.0,13.995,5,2,3
2023-03-29 06:00:00,-5.9,2.1,14.759,6,2,3
2023-03-29 07:00:00,-6.4,2.7,13.998,7,2,3
2023-03-29 08:00:00,-6.5,3.2,12.691,8,2,3
2023-03-29 09:00:00,-6.7,3.5,11.536,9,2,3
2023-03-29 10:00:00,-6.3,3.1,10.776,10,2,3
2023-03-29 11:00:00,-5.6,4.0,10.235,11,2,3
2023-03-29 12:00:00,-5.4,4.1,10.036,12,2,3
2023-03-29 13:00:00,-4.5,3.7,9.7,13,2,3
2023-03-29 14:00:00,-3.9,4.1,10.251,14,2,3
2023-03-29 15:00:00,-3.0,4.2,11.881,15,2,3
2023-03-29 16:00:00,-2.9,3.7,14.09,16,2,3
2023-03-29 17:00:00,-2.4,4.2,14.627,17,2,3
2023-03-29 18:00:00,-2.4,3.3,12.802,18,2,3
2023-03-29 19:00:00,-2.5,2.5,11.125,19,2,3
2023-03-29 20:00:00,-2.8,2.6,10.355,20,2,3
2023-03-29 21:00:00,-4.2,2.1,9.252,21,2,3
2023-03-29 22:00:00,-6.4,1.7,8.971,22,2,3
2023-03-29 23:00:00,-8.9,1.7,8.225,23,2,3
2023-03-30 00:00:00,-10.8,1.2,8.075,0,3,3
2023-03-30 01:00:00,-13.3,0.6,7.877,1,3,3
2023-03-30 02:00:00,-14.8,0.8,7.791,2,3,3
2023-03-30 03:00:00,-15.6,0.7,7.733,3,3,3
2023-03-30 04:00:00,-16.1,0.5,12.499,4,3,3
2023-03-30 05:00:00,-16.8,0.4,13.347,5,3,3
2023-03-30 06:00:00,-16.8,0.6,12.93,6,3,3
2023-03-30 07:00:00,-17.8,0.6,11.0,7,3,3
2023-03-30 08:00:00,-16.8,0.8,9.066,8,3,3
2023-03-30 09:00:00,-13.9,0.9,8.0,9,3,3
2023-03-30 10:00:00,-9.4,1.8,6.867,10,3,3
2023-03-30 11:00:00,-6.1,2.5,5.045,11,3,3
2023-03-30 12:00:00,-4.0,2.7,4.839,12,3,3
2023-03-30 13:00:00,-3.1,2.9,4.954,13,3,3
2023-03-30 14:00:00,-2.2,2.7,4.654,14,3,3
2023-03-30 15:00:00,-1.8,2.3,6.473,15,3,3
2023-03-30 16:00:00,-1.4,2.8,5.648,16,3,3
2023-03-30 17:00:00,-1.2,2.5,4.951,17,3,3
2023-03-30 18:00:00,-1.1,2.0,4.399,18,3,3
2023-03-30 19:00:00,-1.5,1.9,4.209,19,3,3
2023-03-30 20:00:00,-2.2,1.7,3.892,20,3,3
2023-03-30 21:00:00,-3.9,2.1,3.438,21,3,3
2023-03-30 22:00:00,-5.9,1.9,3.724,22,3,3
2023-03-30 23:00:00,-8.9,0.3,3.79,23,3,3
2023-03-31 00:00:00,-10.9,0.5,3.704,0,4,3
2023-03-31 01:00:00,-12.7,0.6,3.768,1,4,3
2023-03-31 02:00:00,-13.9,0.5,3.967,2,4,3
2023-03-31 03:00:00,-14.6,0.6,4.118,3,4,3
2023-03-31 04:00:00,-16.0,0.7,4.362,4,4,3
2023-03-31 05:00:00,-16.4,0.7,5.806,5,4,3
2023-03-31 06:00:00,-17.6,0.5,7.51,6,4,3
2023-03-31 07:00:00,-18.0,0.4,9.721,7,4,3
2023-03-31 08:00:00,-17.7,0.2,12.035,8,4,3
2023-03-31 09:00:00,-14.4,0.3,8.006,9,4,3
2023-03-31 10:00:00,-10.9,1.4,7.416,10,4,3
2023-03-31 11:00:00,-6.8,2.0,5.691,11,4,3
2023-03-31 12:00:00,-4.1,2.2,4.998,12,4,3
2023-03-31 13:00:00,-2.5,2.2,4.765,13,4,3
2023-03-31 14:00:00,-1.0,1.3,4.637,14,4,3
2023-03-31 15:00:00,-0.2,1.4,6.134,15,4,3
2023-03-31 16:00:00,0.3,1.8,7.105,16,4,3
2023-03-31 17:00:00,0.9,1.4,6.574,17,4,3
2023-03-31 18:00:00,1.0,2.1,4.808,18,4,3
2023-03-31 19:00:00,1.1,1.4,4.093,19,4,3
2023-03-31 20:00:00,0.2,0.3,3.585,20,4,3
2023-03-31 21:00:00,-3.4,0.6,3.004,21,4,3
2023-03-31 22:00:00,-5.5,0.4,3.958,22,4,3
2023-03-31 23:00:00,-7.0,0.3,3.662,23,4,3
2023-04-01 00:00:00,-8.6,0.3,3.496,0,5,4
2023-04-01 01:00:00,-9.6,0.5,3.552,1,5,4
2023-04-01 02:00:00,-10.6,0.4,3.519,2,5,4
2023-04-01 03:00:00,-10.7,0.6,3.533,3,5,4
2023-04-01 04:00:00,-10.1,0.9,3.436,4,5,4
2023-04-01 05:00:00,-10.9,0.5,4.283,5,5,4
2023-04-01 06:00:00,-10.6,1.0,5.0,6,5,4
2023-04-01 07:00:00,-11.2,0.2,5.896,7,5,4
2023-04-01 08:00:00,-10.5,1.0,4.957,8,5,4
2023-04-01 09:00:00,-6.1,2.0,4.609,9,5,4
2023-04-01 10:00:00,-4.5,3.2,4.096,10,5,4
2023-04-01 11:00:00,-3.1,3.7,3.862,11,5,4
2023-04-01 12:00:00,-1.2,3.8,3.35,12,5,4
2023-04-01 13:00:00,0.6,4.6,3.637,13,5,4
2023-04-01 14:00:00,1.3,4.9,4.057,14,5,4
2023-04-01 15:00:00,1.9,5.1,4.875,15,5,4
2023-04-01 16:00:00,2.3,4.7,5.314,16,5,4
2023-04-01 17:00:00,2.4,4.5,5.322,17,5,4
2023-04-01 18:00:00,2.4,4.6,4.924,18,5,4
2023-04-01 19:00:00,2.1,4.5,4.397,19,5,4
2023-04-01 20:00:00,1.2,3.3,3.961,20,5,4
2023-04-01 21:00:00,0.0,1.8,3.417,21,5,4
2023-04-01 22:00:00,-0.7,1.5,4.458,22,5,4
2023-04-01 23:00:00,-1.8,1.4,4.367,23,5,4
2023-04-02 00:00:00,-2.0,1.8,4.348,0,6,4
2023-04-02 01:00:00,-2.8,1.4,4.393,1,6,4
2023-04-02 02:00:00,-3.5,1.6,4.547,2,6,4
2023-04-02 03:00:00,-5.5,1.1,4.888,3,6,4
2023-04-02 04:00:00,-8.3,1.2,4.997,4,6,4
2023-04-02 05:00:00,-9.2,0.6,4.462,5,6,4
2023-04-02 06:00:00,-10.1,0.4,5.005,6,6,4
2023-04-02 07:00:00,-10.4,1.1,5.773,7,6,4
2023-04-02 08:00:00,-6.2,1.6,5.166,8,6,4
2023-04-02 09:00:00,-5.1,2.4,4.903,9,6,4
2023-04-02 10:00:00,-3.8,3.0,4.32,10,6,4
2023-04-02 11:00:00,-2.6,3.9,2.671,11,6,4
2023-04-02 12:00:00,-1.7,5.1,2.463,12,6,4
2023-04-02 13:00:00,-0.8,4.9,2.568,13,6,4
2023-04-02 14:00:00,0.0,5.1,3.185,14,6,4
2023-04-02 15:00:00,0.7,5.1,4.755,15,6,4
2023-04-02 16:00:00,1.3,5.1,9.118,16,6,4
2023-04-02 17:00:00,1.6,5.3,10.075,17,6,4
2023-04-02 18:00:00,1.6,5.1,8.504,18,6,4
2023-04-02 19:00:00,1.3,4.8,7.774,19,6,4
2023-04-02 20:00:00,0.7,4.0,6.11,20,6,4
2023-04-02 21:00:00,-0.2,3.4,5.492,21,6,4
2023-04-02 22:00:00,-0.5,3.1,7.126,22,6,4
2023-04-02 23:00:00,-1.5,1.7,6.816,23,6,4
2023-04-03 00:00:00,-2.3,1.9,7.013,0,0,4
2023-04-03 01:00:00,-3.0,2.4,7.161,1,0,4
2023-04-03 02:00:00,-3.8,2.1,7.744,2,0,4
2023-04-03 03:00:00,-4.4,2.3,10.5,3,0,4
2023-04-03 04:00:00,-5.1,2.2,13.424,4,0,4
2023-04-03 05:00:00,-5.7,2.4,16.301,5,0,4
2023-04-03 06:00:00,-6.4,1.6,15.872,6,0,4
2023-04-03 07:00:00,-7.6,1.6,11.185,7,0,4
2023-04-03 08:00:00,-7.4,1.5,9.509,8,0,4
2023-04-03 09:00:00,-6.3,2.3,8.663,9,0,4
2023-04-03 10:00:00,-5.0,2.3,8.098,10,0,4
2023-04-03 11:00:00,-3.4,2.5,7.49,11,0,4
2023-04-03 12:00:00,-2.0,3.1,7.166,12,0,4
2023-04-03 13:00:00,-0.9,3.9,7.702,13,0,4
2023-04-03 14:00:00,-0.5,4.3,8.003,14,0,4
2023-04-03 15:00:00,0.0,4.2,9.794,15,0,4
2023-04-03 16:00:00,0.4,4.3,10.768,16,0,4
2023-04-03 17:00:00,0.8,4.2,14.902,17,0,4
2023-04-03 18:00:00,1.0,3.9,15.14,18,0,4
2023-04-03 19:00:00,0.9,3.5,13.331,19,0,4
2023-04-03 20:00:00,0.4,2.4,11.272,20,0,4
2023-04-03 21:00:00,-1.3,1.3,9.51,21,0,4
2023-04-03 22:00:00,-4.4,0.2,8.587,22,0,4
2023-04-03 23:00:00,-6.0,0.4,8.81,23,0,4
2023-04-04 00:00:00,-7.7,0.4,9.004,0,1,4
2023-04-04 01:00:00,-9.1,0.3,9.009,1,1,4
2023-04-04 02:00:00,-10.5,0.4,10.776,2,1,4
2023-04-04 03:00:00,-11.6,0.3,10.996,3,1,4
2023-04-04 04:00:00,-12.4,0.4,11.801,4,1,4
2023-04-04 05:00:00,-13.3,0.4,17.479,5,1,4
2023-04-04 06:00:00,-13.9,0.3,17.3,6,1,4
2023-04-04 07:00:00,-14.1,0.2,13.531,7,1,4
2023-04-04 08:00:00,-13.1,0.4,11.559,8,1,4
2023-04-04 09:00:00,-8.3,0.6,10.897,9,1,4
2023-04-04 10:00:00,-4.7,1.6,10.634,10,1,4
2023-04-04 11:00:00,-2.9,2.3,10.552,11,1,4
2023-04-04 12:00:00,-1.5,2.8,10.474,12,1,4
2023-04-04 13:00:00,-0.6,3.5,10.61,13,1,4
2023-04-04 14:00:00,0.2,3.6,10.886,14,1,4
2023-04-04 15:00:00,0.9,3.7,11.609,15,1,4
2023-04-04 16:00:00,1.5,3.8,11.902,16,1,4
2023-04-04 17:00:00,2.1,4.2,11.936,17,1,4
2023-04-04 18:00:00,2.6,4.0,12.703,18,1,4
2023-04-04 19:00:00,2.7,3.2,12.081,19,1,4
2023-04-04 20:00:00,2.2,2.1,11.438,20,1,4
2023-04-04 21:00:00,0.0,1.4,10.984,21,1,4
2023-04-04 22:00:00,-3.5,0.7,10.037,22,1,4
2023-04-04 23:00:00,-5.0,0.9,9.867,23,1,4
2023-04-05 00:00:00,-5.6,0.9,9.74,0,2,4
2023-04-05 01:00:00,-6.1,1.1,9.739,1,2,4
2023-04-05 02:00:00,-6.4,1.3,10.948,2,2,4
2023-04-05 03:00:00,-6.8,1.6,11.327,3,2,4
2023-04-05 04:00:00,-5.6,1.4,11.819,4,2,4
2023-04-05 05:00:00,-5.2,2.1,15.0,5,2,4
2023-04-05 06:00:00,-5.3,1.9,17.148,6,2,4
2023-04-05 07:00:00,-4.1,2.0,13.242,7,2,4
2023-04-05 08:00:00,-3.8,1.9,11.589,8,2,4
2023-04-05 09:00:00,-3.2,2.3,11.143,9,2,4
2023-04-05 10:00:00,-2.0,3.1,11.007,10,2,4
2023-04-05 11:00:00,0.1,3.7,11.031,11,2,4
2023-04-05 12:00:00,1.5,5.5,10.994,12,2,4
2023-04-05 13:00:00,2.9,5.3,10.994,13,2,4
2023-04-05 14:00:00,3.9,5.3,11.004,14,2,4
2023-04-05 15:00:00,4.6,5.0,11.146,15,2,4
2023-04-05 16:00:00,5.0,4.6,11.157,16,2,4
2023-04-05 17:00:00,5.3,4.7,11.033,17,2,4
2023-04-05 18:00:00,5.6,4.7,9.484,18,2,4
2023-04-05 19:00:00,5.5,3.8,8.044,19,2,4
2023-04-05 20:00:00,4.8,3.0,6.776,20,2,4
2023-04-05 21:00:00,4.1,2.4,6.009,21,2,4
2023-04-05 22:00:00,3.2,1.5,7.508,22,2,4
2023-04-05 23:00:00,3.0,2.5,7.718,23,2,4
2023-04-06 00:00:00,2.8,2.7,8.316,0,3,4
2023-04-06 01:00:00,2.0,1.8,8.54,1,3,4
2023-04-06 02:00:00,0.6,1.8,8.943,2,3,4
2023-04-06 03:00:00,0.0,1.8,9.204,3,3,4
2023-04-06 04:00:00,-0.4,2.0,11.481,4,3,4
2023-04-06 05:00:00,-0.5,1.5,11.764,5,3,4
2023-04-06 06:00:00,-0.9,1.7,11.805,6,3,4
2023-04-06 07:00:00,-1.6,1.5,11.73,7,3,4
2023-04-06 08:00:00,-0.8,1.6,11.188,8,3,4
2023-04-06 09:00:00,0.7,2.3,10.258,9,3,4
2023-04-06 10:00:00,2.1,3.3,9.689,10,3,4
2023-04-06 11:00:00,4.5,3.0,9.096,11,3,4
2023-04-06 12:00:00,5.8,4.1,8.811,12,3,4
2023-04-06 13:00:00,7.0,4.7,8.954,13,3,4
2023-04-06 14:00:00,7.9,4.7,9.258,14,3,4
2023-04-06 15:00:00,8.9,4.6,9.731,15,3,4
