"Alkuaika UTC","Loppuaika UTC","Tuulivoiman tuotantoennuste - päivitys 15 minuutin välein"
"2023-01-14T22:00:00.000Z","2023-01-14T23:00:00.000Z","477.19999"
"2023-01-14T23:00:00.000Z","2023-01-15T00:00:00.000Z","528.79999"
"2023-01-15T00:00:00.000Z","2023-01-15T01:00:00.000Z","625.1"
"2023-01-15T01:00:00.000Z","2023-01-15T02:00:00.000Z","684.5"
"2023-01-15T02:00:00.000Z","2023-01-15T03:00:00.000Z","776.89999"
"2023-01-15T03:00:00.000Z","2023-01-15T04:00:00.000Z","1085.3"
"2023-01-15T04:00:00.000Z","2023-01-15T05:00:00.000Z","1420.09999"
"2023-01-15T05:00:00.000Z","2023-01-15T06:00:00.000Z","1755"
"2023-01-15T06:00:00.000Z","2023-01-15T07:00:00.000Z","2117.3"
"2023-01-15T07:00:00.000Z","2023-01-15T08:00:00.000Z","2404.9"
"2023-01-15T08:00:00.000Z","2023-01-15T09:00:00.000Z","2856.8"
"2023-01-15T09:00:00.000Z","2023-01-15T10:00:00.000Z","3267.3"
"2023-01-15T10:00:00.000Z","2023-01-15T11:00:00.000Z","3678.19999"
"2023-01-15T11:00:00.000Z","2023-01-15T12:00:00.000Z","3895"
"2023-01-15T12:00:00.000Z","2023-01-15T13:00:00.000Z","4068.59999"
"2023-01-15T13:00:00.000Z","2023-01-15T14:00:00.000Z","4210.3"
"2023-01-15T14:00:00.000Z","2023-01-15T15:00:00.000Z","4292.69999"
"2023-01-15T15:00:00.000Z","2023-01-15T16:00:00.000Z","4267"
"2023-01-15T16:00:00.000Z","2023-01-15T17:00:00.000Z","4230.89999"
"2023-01-15T17:00:00.000Z","2023-01-15T18:00:00.000Z","4225.19999"
"2023-01-15T18:00:00.000Z","2023-01-15T19:00:00.000Z","4282.69999"
"2023-01-15T19:00:00.000Z","2023-01-15T20:00:00.000Z","4271.8"
"2023-01-15T20:00:00.000Z","2023-01-15T21:00:00.000Z","4248.3"
"2023-01-15T21:00:00.000Z","2023-01-15T22:00:00.000Z","4271.1"
"2023-01-15T22:00:00.000Z","2023-01-15T23:00:00.000Z","4273.5"
"2023-01-15T23:00:00.000Z","2023-01-16T00:00:00.000Z","4196.39999"
"2023-01-16T00:00:00.000Z","2023-01-16T01:00:00.000Z","4198.3"
"2023-01-16T01:00:00.000Z","2023-01-16T02:00:00.000Z","4198.5"
"2023-01-16T02:00:00.000Z","2023-01-16T03:00:00.000Z","4158.8"
"2023-01-16T03:00:00.000Z","2023-01-16T04:00:00.000Z","4101.6"
"2023-01-16T04:00:00.000Z","2023-01-16T05:00:00.000Z","3995"
"2023-01-16T05:00:00.000Z","2023-01-16T06:00:00.000Z","3930.59999"
"2023-01-16T06:00:00.000Z","2023-01-16T07:00:00.000Z","3926.19999"
"2023-01-16T07:00:00.000Z","2023-01-16T08:00:00.000Z","3926.3"
"2023-01-16T08:00:00.000Z","2023-01-16T09:00:00.000Z","3803.5"
"2023-01-16T09:00:00.000Z","2023-01-16T10:00:00.000Z","3735.8"
"2023-01-16T10:00:00.000Z","2023-01-16T11:00:00.000Z","3463.09999"
"2023-01-16T11:00:00.000Z","2023-01-16T12:00:00.000Z","3305.09999"
"2023-01-16T12:00:00.000Z","2023-01-16T13:00:00.000Z","3263.09999"
"2023-01-16T13:00:00.000Z","2023-01-16T14:00:00.000Z","3298.19999"
"2023-01-16T14:00:00.000Z","2023-01-16T15:00:00.000Z","3234.59999"
"2023-01-16T15:00:00.000Z","2023-01-16T16:00:00.000Z","3133.5"
"2023-01-16T16:00:00.000Z","2023-01-16T17:00:00.000Z","3112.19999"
"2023-01-16T17:00:00.000Z","2023-01-16T18:00:00.000Z","3206.8"
"2023-01-16T18:00:00.000Z","2023-01-16T19:00:00.000Z","3313.9"
"2023-01-16T19:00:00.000Z","2023-01-16T20:00:00.000Z","3274.4"
"2023-01-16T20:00:00.000Z","2023-01-16T21:00:00.000Z","3201.3"
"2023-01-16T21:00:00.000Z","2023-01-16T22:00:00.000Z","3254.69999"
"2023-01-16T22:00:00.000Z","2023-01-16T23:00:00.000Z","3337.8"
"2023-01-16T23:00:00.000Z","2023-01-17T00:00:00.000Z","3393.19999"
"2023-01-17T00:00:00.000Z","2023-01-17T01:00:00.000Z","3407"
"2023-01-17T01:00:00.000Z","2023-01-17T02:00:00.000Z","3286.3"
"2023-01-17T02:00:00.000Z","2023-01-17T03:00:00.000Z","3086.19999"
"2023-01-17T03:00:00.000Z","2023-01-17T04:00:00.000Z","2971.5"
"2023-01-17T04:00:00.000Z","2023-01-17T05:00:00.000Z","2818.5"
"2023-01-17T05:00:00.000Z","2023-01-17T06:00:00.000Z","2700.9"
"2023-01-17T06:00:00.000Z","2023-01-17T07:00:00.000Z","2565.69999"
"2023-01-17T07:00:00.000Z","2023-01-17T08:00:00.000Z","2457.5"
"2023-01-17T08:00:00.000Z","2023-01-17T09:00:00.000Z","2227.3"
"2023-01-17T09:00:00.000Z","2023-01-17T10:00:00.000Z","2039.4"
"2023-01-17T10:00:00.000Z","2023-01-17T11:00:00.000Z","2122.3"
"2023-01-17T11:00:00.000Z","2023-01-17T12:00:00.000Z","1994.2"
"2023-01-17T12:00:00.000Z","2023-01-17T13:00:00.000Z","1882.8"
"2023-01-17T13:00:00.000Z","2023-01-17T14:00:00.000Z","2053.8"
"2023-01-17T14:00:00.000Z","2023-01-17T15:00:00.000Z","2397"
"2023-01-17T15:00:00.000Z","2023-01-17T16:00:00.000Z","2695.69999"
"2023-01-17T16:00:00.000Z","2023-01-17T17:00:00.000Z","2908.9"
"2023-01-17T17:00:00.000Z","2023-01-17T18:00:00.000Z","3153"
"2023-01-17T18:00:00.000Z","2023-01-17T19:00:00.000Z","3355.5"
"2023-01-17T19:00:00.000Z","2023-01-17T20:00:00.000Z","3530.8"
"2023-01-17T20:00:00.000Z","2023-01-17T21:00:00.000Z","3552.9"
"2023-01-17T21:00:00.000Z","2023-01-17T22:00:00.000Z","3601"
"2023-01-17T22:00:00.000Z","2023-01-17T23:00:00.000Z","3630.4"
"2023-01-17T23:00:00.000Z","2023-01-18T00:00:00.000Z","3593.59999"
"2023-01-18T00:00:00.000Z","2023-01-18T01:00:00.000Z","3618"
"2023-01-18T01:00:00.000Z","2023-01-18T02:00:00.000Z","3608"
"2023-01-18T02:00:00.000Z","2023-01-18T03:00:00.000Z","3540.9"
"2023-01-18T03:00:00.000Z","2023-01-18T04:00:00.000Z","3471.3"
"2023-01-18T04:00:00.000Z","2023-01-18T05:00:00.000Z","3360.5"
"2023-01-18T05:00:00.000Z","2023-01-18T06:00:00.000Z","3332.8"
"2023-01-18T06:00:00.000Z","2023-01-18T07:00:00.000Z","3311"
"2023-01-18T07:00:00.000Z","2023-01-18T08:00:00.000Z","3238.09999"
"2023-01-18T08:00:00.000Z","2023-01-18T09:00:00.000Z","3137.69999"
"2023-01-18T09:00:00.000Z","2023-01-18T10:00:00.000Z","3109.9"
"2023-01-18T10:00:00.000Z","2023-01-18T11:00:00.000Z","3033.9"
"2023-01-18T11:00:00.000Z","2023-01-18T12:00:00.000Z","3046.19999"
"2023-01-18T12:00:00.000Z","2023-01-18T13:00:00.000Z","3085"
"2023-01-18T13:00:00.000Z","2023-01-18T14:00:00.000Z","3180.3"
"2023-01-18T14:00:00.000Z","2023-01-18T15:00:00.000Z","3271.5"
"2023-01-18T15:00:00.000Z","2023-01-18T16:00:00.000Z","3387.3"
"2023-01-18T16:00:00.000Z","2023-01-18T17:00:00.000Z","3357.69999"
"2023-01-18T17:00:00.000Z","2023-01-18T18:00:00.000Z","3245.59999"
"2023-01-18T18:00:00.000Z","2023-01-18T19:00:00.000Z","3230.5"
"2023-01-18T19:00:00.000Z","2023-01-18T20:00:00.000Z","3136.19999"
"2023-01-18T20:00:00.000Z","2023-01-18T21:00:00.000Z","2876.09999"
"2023-01-18T21:00:00.000Z","2023-01-18T22:00:00.000Z","2625.19999"
"2023-01-18T22:00:00.000Z","2023-01-18T23:00:00.000Z","2392.69999"
"2023-01-18T23:00:00.000Z","2023-01-19T00:00:00.000Z","2135.8"
"2023-01-19T00:00:00.000Z","2023-01-19T01:00:00.000Z","1807.4"
"2023-01-19T01:00:00.000Z","2023-01-19T02:00:00.000Z","1452.8"
"2023-01-19T02:00:00.000Z","2023-01-19T03:00:00.000Z","1239.5"
"2023-01-19T03:00:00.000Z","2023-01-19T04:00:00.000Z","1047.2"
"2023-01-19T04:00:00.000Z","2023-01-19T05:00:00.000Z","824.7"
"2023-01-19T05:00:00.000Z","2023-01-19T06:00:00.000Z","659.89999"
"2023-01-19T06:00:00.000Z","2023-01-19T07:00:00.000Z","575"
"2023-01-19T07:00:00.000Z","2023-01-19T08:00:00.000Z","577.6"
"2023-01-19T08:00:00.000Z","2023-01-19T09:00:00.000Z","644.29999"
"2023-01-19T09:00:00.000Z","2023-01-19T10:00:00.000Z","667.29999"
"2023-01-19T10:00:00.000Z","2023-01-19T11:00:00.000Z","536.29999"
"2023-01-19T11:00:00.000Z","2023-01-19T12:00:00.000Z","612.2"
"2023-01-19T12:00:00.000Z","2023-01-19T13:00:00.000Z","663"
"2023-01-19T13:00:00.000Z","2023-01-19T14:00:00.000Z","766"
"2023-01-19T14:00:00.000Z","2023-01-19T15:00:00.000Z","927.5"
"2023-01-19T15:00:00.000Z","2023-01-19T16:00:00.000Z","1046.59999"
"2023-01-19T16:00:00.000Z","2023-01-19T17:00:00.000Z","1137.59999"
"2023-01-19T17:00:00.000Z","2023-01-19T18:00:00.000Z","1113"
"2023-01-19T18:00:00.000Z","2023-01-19T19:00:00.000Z","1043.3"
"2023-01-19T19:00:00.000Z","2023-01-19T20:00:00.000Z","1031.59999"
"2023-01-19T20:00:00.000Z","2023-01-19T21:00:00.000Z","1061.7"
"2023-01-19T21:00:00.000Z","2023-01-19T22:00:00.000Z","1125.4"
"2023-01-19T22:00:00.000Z","2023-01-19T23:00:00.000Z","1277.5"
"2023-01-19T23:00:00.000Z","2023-01-20T00:00:00.000Z","1624.09999"
"2023-01-20T00:00:00.000Z","2023-01-20T01:00:00.000Z","1920"
"2023-01-20T01:00:00.000Z","2023-01-20T02:00:00.000Z","2085.09999"
"2023-01-20T02:00:00.000Z","2023-01-20T03:00:00.000Z","1977.09999"
"2023-01-20T03:00:00.000Z","2023-01-20T04:00:00.000Z","1846.59999"
"2023-01-20T04:00:00.000Z","2023-01-20T05:00:00.000Z","1878.8"
"2023-01-20T05:00:00.000Z","2023-01-20T06:00:00.000Z","1991.9"
"2023-01-20T06:00:00.000Z","2023-01-20T07:00:00.000Z","2099.69999"
"2023-01-20T07:00:00.000Z","2023-01-20T08:00:00.000Z","2108.09999"
"2023-01-20T08:00:00.000Z","2023-01-20T09:00:00.000Z","2025.5"
"2023-01-20T09:00:00.000Z","2023-01-20T10:00:00.000Z","2022.09999"
"2023-01-20T10:00:00.000Z","2023-01-20T11:00:00.000Z","1904.9"
"2023-01-20T11:00:00.000Z","2023-01-20T12:00:00.000Z","1843.09999"
"2023-01-20T12:00:00.000Z","2023-01-20T13:00:00.000Z","1973.9"
"2023-01-20T13:00:00.000Z","2023-01-20T14:00:00.000Z","2138.9"
"2023-01-20T14:00:00.000Z","2023-01-20T15:00:00.000Z","2285.8"
"2023-01-20T15:00:00.000Z","2023-01-20T16:00:00.000Z","2313.3"
"2023-01-20T16:00:00.000Z","2023-01-20T17:00:00.000Z","2418.19999"
"2023-01-20T17:00:00.000Z","2023-01-20T18:00:00.000Z","2511.8"
"2023-01-20T18:00:00.000Z","2023-01-20T19:00:00.000Z","2506.9"
"2023-01-20T19:00:00.000Z","2023-01-20T20:00:00.000Z","2482.09999"
"2023-01-20T20:00:00.000Z","2023-01-20T21:00:00.000Z","2478"
"2023-01-20T21:00:00.000Z","2023-01-20T22:00:00.000Z","2439"
"2023-01-20T22:00:00.000Z","2023-01-20T23:00:00.000Z","2409.9"
"2023-01-20T23:00:00.000Z","2023-01-21T00:00:00.000Z","2259.4"
"2023-01-21T00:00:00.000Z","2023-01-21T01:00:00.000Z","2284.19999"
"2023-01-21T01:00:00.000Z","2023-01-21T02:00:00.000Z","2158.3"
"2023-01-21T02:00:00.000Z","2023-01-21T03:00:00.000Z","1978.9"
"2023-01-21T03:00:00.000Z","2023-01-21T04:00:00.000Z","1872.4"
"2023-01-21T04:00:00.000Z","2023-01-21T05:00:00.000Z","1749.8"
"2023-01-21T05:00:00.000Z","2023-01-21T06:00:00.000Z","1579.59999"
"2023-01-21T06:00:00.000Z","2023-01-21T07:00:00.000Z","1525.3"
"2023-01-21T07:00:00.000Z","2023-01-21T08:00:00.000Z","1293"
"2023-01-21T08:00:00.000Z","2023-01-21T09:00:00.000Z","1090.4"
"2023-01-21T09:00:00.000Z","2023-01-21T10:00:00.000Z","878.89999"
"2023-01-21T10:00:00.000Z","2023-01-21T11:00:00.000Z","867.79999"
"2023-01-21T11:00:00.000Z","2023-01-21T12:00:00.000Z","842.29999"
"2023-01-21T12:00:00.000Z","2023-01-21T13:00:00.000Z","757.89999"
"2023-01-21T13:00:00.000Z","2023-01-21T14:00:00.000Z","629.2"
"2023-01-21T14:00:00.000Z","2023-01-21T15:00:00.000Z","553.5"
"2023-01-21T15:00:00.000Z","2023-01-21T16:00:00.000Z","634.79999"
"2023-01-21T16:00:00.000Z","2023-01-21T17:00:00.000Z","729.5"
"2023-01-21T17:00:00.000Z","2023-01-21T18:00:00.000Z","782.2"
"2023-01-21T18:00:00.000Z","2023-01-21T19:00:00.000Z","824.39999"
"2023-01-21T19:00:00.000Z","2023-01-21T20:00:00.000Z","905.6"
"2023-01-21T20:00:00.000Z","2023-01-21T21:00:00.000Z","1076.7"
"2023-01-21T21:00:00.000Z","2023-01-21T22:00:00.000Z","1244.8"
"2023-01-21T22:00:00.000Z","2023-01-21T23:00:00.000Z","1352"
"2023-01-21T23:00:00.000Z","2023-01-22T00:00:00.000Z","1389.09999"
"2023-01-22T00:00:00.000Z","2023-01-22T01:00:00.000Z","1526.59999"
"2023-01-22T01:00:00.000Z","2023-01-22T02:00:00.000Z","1622.8"
"2023-01-22T02:00:00.000Z","2023-01-22T03:00:00.000Z","1680.9"
"2023-01-22T03:00:00.000Z","2023-01-22T04:00:00.000Z","1709.59999"
"2023-01-22T04:00:00.000Z","2023-01-22T05:00:00.000Z","1749.5"
"2023-01-22T05:00:00.000Z","2023-01-22T06:00:00.000Z","1856.2"
"2023-01-22T06:00:00.000Z","2023-01-22T07:00:00.000Z","1920.8"
"2023-01-22T07:00:00.000Z","2023-01-22T08:00:00.000Z","1997.3"
"2023-01-22T08:00:00.000Z","2023-01-22T09:00:00.000Z","2004.59999"
"2023-01-22T09:00:00.000Z","2023-01-22T10:00:00.000Z","1854.2"
"2023-01-22T10:00:00.000Z","2023-01-22T11:00:00.000Z","1709.9"
"2023-01-22T11:00:00.000Z","2023-01-22T12:00:00.000Z","1717.4"
"2023-01-22T12:00:00.000Z","2023-01-22T13:00:00.000Z","1822"
"2023-01-22T13:00:00.000Z","2023-01-22T14:00:00.000Z","2031.3"
"2023-01-22T14:00:00.000Z","2023-01-22T15:00:00.000Z","2283.9"
"2023-01-22T15:00:00.000Z","2023-01-22T16:00:00.000Z","2411.3"
"2023-01-22T16:00:00.000Z","2023-01-22T17:00:00.000Z","2420.59999"
"2023-01-22T17:00:00.000Z","2023-01-22T18:00:00.000Z","2479.09999"
"2023-01-22T18:00:00.000Z","2023-01-22T19:00:00.000Z","2616.8"
"2023-01-22T19:00:00.000Z","2023-01-22T20:00:00.000Z","2784.09999"
"2023-01-22T20:00:00.000Z","2023-01-22T21:00:00.000Z","2904.3"
"2023-01-22T21:00:00.000Z","2023-01-22T22:00:00.000Z","3012.9"
"2023-01-22T22:00:00.000Z","2023-01-22T23:00:00.000Z","3090.8"
"2023-01-22T23:00:00.000Z","2023-01-23T00:00:00.000Z","3170.4"
"2023-01-23T00:00:00.000Z","2023-01-23T01:00:00.000Z","3303.19999"
"2023-01-23T01:00:00.000Z","2023-01-23T02:00:00.000Z","3501.09999"
"2023-01-23T02:00:00.000Z","2023-01-23T03:00:00.000Z","3674.8"
"2023-01-23T03:00:00.000Z","2023-01-23T04:00:00.000Z","3748.3"
"2023-01-23T04:00:00.000Z","2023-01-23T05:00:00.000Z","3836.9"
"2023-01-23T05:00:00.000Z","2023-01-23T06:00:00.000Z","3865.3"
"2023-01-23T06:00:00.000Z","2023-01-23T07:00:00.000Z","3813.19999"
"2023-01-23T07:00:00.000Z","2023-01-23T08:00:00.000Z","3818.59999"
"2023-01-23T08:00:00.000Z","2023-01-23T09:00:00.000Z","3854.19999"
"2023-01-23T09:00:00.000Z","2023-01-23T10:00:00.000Z","3752.3"
"2023-01-23T10:00:00.000Z","2023-01-23T11:00:00.000Z","3539.3"
"2023-01-23T11:00:00.000Z","2023-01-23T12:00:00.000Z","3414.8"
"2023-01-23T12:00:00.000Z","2023-01-23T13:00:00.000Z","3404.59999"
"2023-01-23T13:00:00.000Z","2023-01-23T14:00:00.000Z","3464.19999"
"2023-01-23T14:00:00.000Z","2023-01-23T15:00:00.000Z","3526.4"
"2023-01-23T15:00:00.000Z","2023-01-23T16:00:00.000Z","3514.09999"
"2023-01-23T16:00:00.000Z","2023-01-23T17:00:00.000Z","3527.19999"
"2023-01-23T17:00:00.000Z","2023-01-23T18:00:00.000Z","3439.09999"
"2023-01-23T18:00:00.000Z","2023-01-23T19:00:00.000Z","3373"
"2023-01-23T19:00:00.000Z","2023-01-23T20:00:00.000Z","3348"
"2023-01-23T20:00:00.000Z","2023-01-23T21:00:00.000Z","3346.9"
"2023-01-23T21:00:00.000Z","2023-01-23T22:00:00.000Z","3347.59999"
"2023-01-23T22:00:00.000Z","2023-01-23T23:00:00.000Z","3389.09999"
"2023-01-23T23:00:00.000Z","2023-01-24T00:00:00.000Z","3403.9"
"2023-01-24T00:00:00.000Z","2023-01-24T01:00:00.000Z","3321.9"
"2023-01-24T01:00:00.000Z","2023-01-24T02:00:00.000Z","3274.69999"
"2023-01-24T02:00:00.000Z","2023-01-24T03:00:00.000Z","3112.5"
"2023-01-24T03:00:00.000Z","2023-01-24T04:00:00.000Z","2883.09999"
"2023-01-24T04:00:00.000Z","2023-01-24T05:00:00.000Z","2602.4"
"2023-01-24T05:00:00.000Z","2023-01-24T06:00:00.000Z","2247.4"
"2023-01-24T06:00:00.000Z","2023-01-24T07:00:00.000Z","2038.2"
"2023-01-24T07:00:00.000Z","2023-01-24T08:00:00.000Z","1854.59999"
"2023-01-24T08:00:00.000Z","2023-01-24T09:00:00.000Z","1735.8"
"2023-01-24T09:00:00.000Z","2023-01-24T10:00:00.000Z","1426"
"2023-01-24T10:00:00.000Z","2023-01-24T11:00:00.000Z","1244.4"
"2023-01-24T11:00:00.000Z","2023-01-24T12:00:00.000Z","1238"
"2023-01-24T12:00:00.000Z","2023-01-24T13:00:00.000Z","1082.9"
"2023-01-24T13:00:00.000Z","2023-01-24T14:00:00.000Z","1071.8"
"2023-01-24T14:00:00.000Z","2023-01-24T15:00:00.000Z","1303.7"
"2023-01-24T15:00:00.000Z","2023-01-24T16:00:00.000Z","1493.09999"
"2023-01-24T16:00:00.000Z","2023-01-24T17:00:00.000Z","1740.2"
"2023-01-24T17:00:00.000Z","2023-01-24T18:00:00.000Z","2019.4"
"2023-01-24T18:00:00.000Z","2023-01-24T19:00:00.000Z","2495.59999"
"2023-01-24T19:00:00.000Z","2023-01-24T20:00:00.000Z","2880.09999"
"2023-01-24T20:00:00.000Z","2023-01-24T21:00:00.000Z","3249.9"
"2023-01-24T21:00:00.000Z","2023-01-24T22:00:00.000Z","3517.9"
"2023-01-24T22:00:00.000Z","2023-01-24T23:00:00.000Z","3775.4"
"2023-01-24T23:00:00.000Z","2023-01-25T00:00:00.000Z","3964"
"2023-01-25T00:00:00.000Z","2023-01-25T01:00:00.000Z","4108.1"
"2023-01-25T01:00:00.000Z","2023-01-25T02:00:00.000Z","4210.19999"
"2023-01-25T02:00:00.000Z","2023-01-25T03:00:00.000Z","4250.5"
"2023-01-25T03:00:00.000Z","2023-01-25T04:00:00.000Z","4267.5"
"2023-01-25T04:00:00.000Z","2023-01-25T05:00:00.000Z","4147.5"
"2023-01-25T05:00:00.000Z","2023-01-25T06:00:00.000Z","4163"
"2023-01-25T06:00:00.000Z","2023-01-25T07:00:00.000Z","4227.3"
"2023-01-25T07:00:00.000Z","2023-01-25T08:00:00.000Z","4201.1"
"2023-01-25T08:00:00.000Z","2023-01-25T09:00:00.000Z","4165.5"
"2023-01-25T09:00:00.000Z","2023-01-25T10:00:00.000Z","4100.6"
"2023-01-25T10:00:00.000Z","2023-01-25T11:00:00.000Z","4089.8"
"2023-01-25T11:00:00.000Z","2023-01-25T12:00:00.000Z","4062"
"2023-01-25T12:00:00.000Z","2023-01-25T13:00:00.000Z","4031.5"
"2023-01-25T13:00:00.000Z","2023-01-25T14:00:00.000Z","3947.19999"
"2023-01-25T14:00:00.000Z","2023-01-25T15:00:00.000Z","3829"
"2023-01-25T15:00:00.000Z","2023-01-25T16:00:00.000Z","3767.3"
"2023-01-25T16:00:00.000Z","2023-01-25T17:00:00.000Z","3735"
"2023-01-25T17:00:00.000Z","2023-01-25T18:00:00.000Z","3635.3"
"2023-01-25T18:00:00.000Z","2023-01-25T19:00:00.000Z","3542.4"
"2023-01-25T19:00:00.000Z","2023-01-25T20:00:00.000Z","3394.19999"
"2023-01-25T20:00:00.000Z","2023-01-25T21:00:00.000Z","3057.19999"
"2023-01-25T21:00:00.000Z","2023-01-25T22:00:00.000Z","2695.19999"
"2023-01-25T22:00:00.000Z","2023-01-25T23:00:00.000Z","2453.5"
"2023-01-25T23:00:00.000Z","2023-01-26T00:00:00.000Z","2473.4"
"2023-01-26T00:00:00.000Z","2023-01-26T01:00:00.000Z","2106.19999"
"2023-01-26T01:00:00.000Z","2023-01-26T02:00:00.000Z","1779.09999"
"2023-01-26T02:00:00.000Z","2023-01-26T03:00:00.000Z","1644.5"
"2023-01-26T03:00:00.000Z","2023-01-26T04:00:00.000Z","1546.4"
"2023-01-26T04:00:00.000Z","2023-01-26T05:00:00.000Z","1356.2"
"2023-01-26T05:00:00.000Z","2023-01-26T06:00:00.000Z","1339.4"
"2023-01-26T06:00:00.000Z","2023-01-26T07:00:00.000Z","1407.59999"
"2023-01-26T07:00:00.000Z","2023-01-26T08:00:00.000Z","1474.8"
"2023-01-26T08:00:00.000Z","2023-01-26T09:00:00.000Z","1471.3"
"2023-01-26T09:00:00.000Z","2023-01-26T10:00:00.000Z","1544.7"
"2023-01-26T10:00:00.000Z","2023-01-26T11:00:00.000Z","1533.7"
"2023-01-26T11:00:00.000Z","2023-01-26T12:00:00.000Z","1511.4"
"2023-01-26T12:00:00.000Z","2023-01-26T13:00:00.000Z","1553.4"
"2023-01-26T13:00:00.000Z","2023-01-26T14:00:00.000Z","1749.9"
"2023-01-26T14:00:00.000Z","2023-01-26T15:00:00.000Z","1874.59999"
"2023-01-26T15:00:00.000Z","2023-01-26T16:00:00.000Z","1905.4"
"2023-01-26T16:00:00.000Z","2023-01-26T17:00:00.000Z","1926.2"
"2023-01-26T17:00:00.000Z","2023-01-26T18:00:00.000Z","1942"
"2023-01-26T18:00:00.000Z","2023-01-26T19:00:00.000Z","2074.3"
"2023-01-26T19:00:00.000Z","2023-01-26T20:00:00.000Z","2093.59999"
"2023-01-26T20:00:00.000Z","2023-01-26T21:00:00.000Z","2139.69999"
"2023-01-26T21:00:00.000Z","2023-01-26T22:00:00.000Z","2088.69999"
"2023-01-26T22:00:00.000Z","2023-01-26T23:00:00.000Z","1966.2"
"2023-01-26T23:00:00.000Z","2023-01-27T00:00:00.000Z","1413.09999"
"2023-01-27T00:00:00.000Z","2023-01-27T01:00:00.000Z","1208.09999"
"2023-01-27T01:00:00.000Z","2023-01-27T02:00:00.000Z","1133.2"
"2023-01-27T02:00:00.000Z","2023-01-27T03:00:00.000Z","1113.59999"
"2023-01-27T03:00:00.000Z","2023-01-27T04:00:00.000Z","1210.8"
"2023-01-27T04:00:00.000Z","2023-01-27T05:00:00.000Z","1301.8"
"2023-01-27T05:00:00.000Z","2023-01-27T06:00:00.000Z","1409"
"2023-01-27T06:00:00.000Z","2023-01-27T07:00:00.000Z","1535.5"
"2023-01-27T07:00:00.000Z","2023-01-27T08:00:00.000Z","1663.7"
"2023-01-27T08:00:00.000Z","2023-01-27T09:00:00.000Z","1774.9"
"2023-01-27T09:00:00.000Z","2023-01-27T10:00:00.000Z","2147.8"
"2023-01-27T10:00:00.000Z","2023-01-27T11:00:00.000Z","2381.09999"
"2023-01-27T11:00:00.000Z","2023-01-27T12:00:00.000Z","2567.3"
"2023-01-27T12:00:00.000Z","2023-01-27T13:00:00.000Z","2725.19999"
"2023-01-27T13:00:00.000Z","2023-01-27T14:00:00.000Z","2993.8"
"2023-01-27T14:00:00.000Z","2023-01-27T15:00:00.000Z","3205"
"2023-01-27T15:00:00.000Z","2023-01-27T16:00:00.000Z","3422.4"
"2023-01-27T16:00:00.000Z","2023-01-27T17:00:00.000Z","3626.9"
"2023-01-27T17:00:00.000Z","2023-01-27T18:00:00.000Z","3759.5"
"2023-01-27T18:00:00.000Z","2023-01-27T19:00:00.000Z","3896.8"
"2023-01-27T19:00:00.000Z","2023-01-27T20:00:00.000Z","3977.9"
"2023-01-27T20:00:00.000Z","2023-01-27T21:00:00.000Z","4103.19999"
"2023-01-27T21:00:00.000Z","2023-01-27T22:00:00.000Z","4239.89999"
"2023-01-27T22:00:00.000Z","2023-01-27T23:00:00.000Z","4287.6"
"2023-01-27T23:00:00.000Z","2023-01-28T00:00:00.000Z","4317"
"2023-01-28T00:00:00.000Z","2023-01-28T01:00:00.000Z","4324.3"
"2023-01-28T01:00:00.000Z","2023-01-28T02:00:00.000Z","4319.5"
"2023-01-28T02:00:00.000Z","2023-01-28T03:00:00.000Z","4356.89999"
"2023-01-28T03:00:00.000Z","2023-01-28T04:00:00.000Z","4365.8"
"2023-01-28T04:00:00.000Z","2023-01-28T05:00:00.000Z","4361.1"
"2023-01-28T05:00:00.000Z","2023-01-28T06:00:00.000Z","4349.89999"
"2023-01-28T06:00:00.000Z","2023-01-28T07:00:00.000Z","4333.8"
"2023-01-28T07:00:00.000Z","2023-01-28T08:00:00.000Z","4300.3"
"2023-01-28T08:00:00.000Z","2023-01-28T09:00:00.000Z","4185.8"
"2023-01-28T09:00:00.000Z","2023-01-28T10:00:00.000Z","4029.3"
"2023-01-28T10:00:00.000Z","2023-01-28T11:00:00.000Z","3852.19999"
"2023-01-28T11:00:00.000Z","2023-01-28T12:00:00.000Z","3639.59999"
"2023-01-28T12:00:00.000Z","2023-01-28T13:00:00.000Z","3514.5"
"2023-01-28T13:00:00.000Z","2023-01-28T14:00:00.000Z","3592"
"2023-01-28T14:00:00.000Z","2023-01-28T15:00:00.000Z","3690.3"
"2023-01-28T15:00:00.000Z","2023-01-28T16:00:00.000Z","3793.3"
"2023-01-28T16:00:00.000Z","2023-01-28T17:00:00.000Z","3881.9"
"2023-01-28T17:00:00.000Z","2023-01-28T18:00:00.000Z","3931.8"
"2023-01-28T18:00:00.000Z","2023-01-28T19:00:00.000Z","3994.8"
"2023-01-28T19:00:00.000Z","2023-01-28T20:00:00.000Z","4041.59999"
"2023-01-28T20:00:00.000Z","2023-01-28T21:00:00.000Z","4072.4"
"2023-01-28T21:00:00.000Z","2023-01-28T22:00:00.000Z","4112.8"
"2023-01-28T22:00:00.000Z","2023-01-28T23:00:00.000Z","3996.69999"
"2023-01-28T23:00:00.000Z","2023-01-29T00:00:00.000Z","3923.9"
"2023-01-29T00:00:00.000Z","2023-01-29T01:00:00.000Z","3952.5"
