"Start time UTC","End time UTC","Wind power generation - 15 min data"
"2023-01-15T19:00:00.000Z","2023-01-15T20:00:00.000Z","4299"
"2023-01-15T20:00:00.000Z","2023-01-15T21:00:00.000Z","4282"
"2023-01-15T21:00:00.000Z","2023-01-15T22:00:00.000Z","4272"
"2023-01-15T22:00:00.000Z","2023-01-15T23:00:00.000Z","4279"
"2023-01-15T23:00:00.000Z","2023-01-16T00:00:00.000Z","4278"
"2023-01-16T00:00:00.000Z","2023-01-16T01:00:00.000Z","4231"
"2023-01-16T01:00:00.000Z","2023-01-16T02:00:00.000Z","4117"
"2023-01-16T02:00:00.000Z","2023-01-16T03:00:00.000Z","4000"
"2023-01-16T03:00:00.000Z","2023-01-16T04:00:00.000Z","4024"
"2023-01-16T04:00:00.000Z","2023-01-16T05:00:00.000Z","4024"
"2023-01-16T05:00:00.000Z","2023-01-16T06:00:00.000Z","3961"
"2023-01-16T06:00:00.000Z","2023-01-16T07:00:00.000Z","3814"
"2023-01-16T07:00:00.000Z","2023-01-16T08:00:00.000Z","3655"
"2023-01-16T08:00:00.000Z","2023-01-16T09:00:00.000Z","3455"
"2023-01-16T09:00:00.000Z","2023-01-16T10:00:00.000Z","3416"
"2023-01-16T10:00:00.000Z","2023-01-16T11:00:00.000Z","3474"
"2023-01-16T11:00:00.000Z","2023-01-16T12:00:00.000Z","3414"
"2023-01-16T12:00:00.000Z","2023-01-16T13:00:00.000Z","3300"
"2023-01-16T13:00:00.000Z","2023-01-16T14:00:00.000Z","3445"
"2023-01-16T14:00:00.000Z","2023-01-16T15:00:00.000Z","3617"
"2023-01-16T15:00:00.000Z","2023-01-16T16:00:00.000Z","3556"
"2023-01-16T16:00:00.000Z","2023-01-16T17:00:00.000Z","3438"
"2023-01-16T17:00:00.000Z","2023-01-16T18:00:00.000Z","3260"
"2023-01-16T18:00:00.000Z","2023-01-16T19:00:00.000Z","3300"
"2023-01-16T19:00:00.000Z","2023-01-16T20:00:00.000Z","3487"
"2023-01-16T20:00:00.000Z","2023-01-16T21:00:00.000Z","3602"
"2023-01-16T21:00:00.000Z","2023-01-16T22:00:00.000Z","3616"
"2023-01-16T22:00:00.000Z","2023-01-16T23:00:00.000Z","3480"
"2023-01-16T23:00:00.000Z","2023-01-17T00:00:00.000Z","3316"
"2023-01-17T00:00:00.000Z","2023-01-17T01:00:00.000Z","3283"
"2023-01-17T01:00:00.000Z","2023-01-17T02:00:00.000Z","3201"
"2023-01-17T02:00:00.000Z","2023-01-17T03:00:00.000Z","3062"
"2023-01-17T03:00:00.000Z","2023-01-17T04:00:00.000Z","2770"
"2023-01-17T04:00:00.000Z","2023-01-17T05:00:00.000Z","2560"
"2023-01-17T05:00:00.000Z","2023-01-17T06:00:00.000Z","2278"
"2023-01-17T06:00:00.000Z","2023-01-17T07:00:00.000Z","2190"
"2023-01-17T07:00:00.000Z","2023-01-17T08:00:00.000Z","2195"
"2023-01-17T08:00:00.000Z","2023-01-17T09:00:00.000Z","2046"
"2023-01-17T09:00:00.000Z","2023-01-17T10:00:00.000Z","1949"
"2023-01-17T10:00:00.000Z","2023-01-17T11:00:00.000Z","2035"
"2023-01-17T11:00:00.000Z","2023-01-17T12:00:00.000Z","2152"
"2023-01-17T12:00:00.000Z","2023-01-17T13:00:00.000Z","2169"
"2023-01-17T13:00:00.000Z","2023-01-17T14:00:00.000Z","2172"
"2023-01-17T14:00:00.000Z","2023-01-17T15:00:00.000Z","2559"
"2023-01-17T15:00:00.000Z","2023-01-17T16:00:00.000Z","3026"
"2023-01-17T16:00:00.000Z","2023-01-17T17:00:00.000Z","3410"
"2023-01-17T17:00:00.000Z","2023-01-17T18:00:00.000Z","3451"
"2023-01-17T18:00:00.000Z","2023-01-17T19:00:00.000Z","3525"
"2023-01-17T19:00:00.000Z","2023-01-17T20:00:00.000Z","3621"
"2023-01-17T20:00:00.000Z","2023-01-17T21:00:00.000Z","3676"
"2023-01-17T21:00:00.000Z","2023-01-17T22:00:00.000Z","3724"
"2023-01-17T22:00:00.000Z","2023-01-17T23:00:00.000Z","3714"
"2023-01-17T23:00:00.000Z","2023-01-18T00:00:00.000Z","3638"
"2023-01-18T00:00:00.000Z","2023-01-18T01:00:00.000Z","3643"
"2023-01-18T01:00:00.000Z","2023-01-18T02:00:00.000Z","3630"
"2023-01-18T02:00:00.000Z","2023-01-18T03:00:00.000Z","3668"
"2023-01-18T03:00:00.000Z","2023-01-18T04:00:00.000Z","3645"
"2023-01-18T04:00:00.000Z","2023-01-18T05:00:00.000Z","3522"
"2023-01-18T05:00:00.000Z","2023-01-18T06:00:00.000Z","3397"
"2023-01-18T06:00:00.000Z","2023-01-18T07:00:00.000Z","3300"
"2023-01-18T07:00:00.000Z","2023-01-18T08:00:00.000Z","3151"
"2023-01-18T08:00:00.000Z","2023-01-18T09:00:00.000Z","3068"
"2023-01-18T09:00:00.000Z","2023-01-18T10:00:00.000Z","3110"
"2023-01-18T10:00:00.000Z","2023-01-18T11:00:00.000Z","3085"
"2023-01-18T11:00:00.000Z","2023-01-18T12:00:00.000Z","3077"
"2023-01-18T12:00:00.000Z","2023-01-18T13:00:00.000Z","3160"
"2023-01-18T13:00:00.000Z","2023-01-18T14:00:00.000Z","3306"
"2023-01-18T14:00:00.000Z","2023-01-18T15:00:00.000Z","3411"
"2023-01-18T15:00:00.000Z","2023-01-18T16:00:00.000Z","3547"
"2023-01-18T16:00:00.000Z","2023-01-18T17:00:00.000Z","3519"
"2023-01-18T17:00:00.000Z","2023-01-18T18:00:00.000Z","3303"
"2023-01-18T18:00:00.000Z","2023-01-18T19:00:00.000Z","3343"
"2023-01-18T19:00:00.000Z","2023-01-18T20:00:00.000Z","3420"
"2023-01-18T20:00:00.000Z","2023-01-18T21:00:00.000Z","3212"
"2023-01-18T21:00:00.000Z","2023-01-18T22:00:00.000Z","2774"
"2023-01-18T22:00:00.000Z","2023-01-18T23:00:00.000Z","2408"
"2023-01-18T23:00:00.000Z","2023-01-19T00:00:00.000Z","2248"
"2023-01-19T00:00:00.000Z","2023-01-19T01:00:00.000Z","2089"
"2023-01-19T01:00:00.000Z","2023-01-19T02:00:00.000Z","1624"
"2023-01-19T02:00:00.000Z","2023-01-19T03:00:00.000Z","1128"
"2023-01-19T03:00:00.000Z","2023-01-19T04:00:00.000Z","818"
"2023-01-19T04:00:00.000Z","2023-01-19T05:00:00.000Z","654"
"2023-01-19T05:00:00.000Z","2023-01-19T06:00:00.000Z","619"
"2023-01-19T06:00:00.000Z","2023-01-19T07:00:00.000Z","534"
"2023-01-19T07:00:00.000Z","2023-01-19T08:00:00.000Z","490"
"2023-01-19T08:00:00.000Z","2023-01-19T09:00:00.000Z","497"
"2023-01-19T09:00:00.000Z","2023-01-19T10:00:00.000Z","490"
"2023-01-19T10:00:00.000Z","2023-01-19T11:00:00.000Z","579"
"2023-01-19T11:00:00.000Z","2023-01-19T12:00:00.000Z","829"
"2023-01-19T12:00:00.000Z","2023-01-19T13:00:00.000Z","941"
"2023-01-19T13:00:00.000Z","2023-01-19T14:00:00.000Z","1064"
"2023-01-19T14:00:00.000Z","2023-01-19T15:00:00.000Z","1038"
"2023-01-19T15:00:00.000Z","2023-01-19T16:00:00.000Z","1014"
"2023-01-19T16:00:00.000Z","2023-01-19T17:00:00.000Z","1082"
"2023-01-19T17:00:00.000Z","2023-01-19T18:00:00.000Z","1097"
"2023-01-19T18:00:00.000Z","2023-01-19T19:00:00.000Z","1114"
"2023-01-19T19:00:00.000Z","2023-01-19T20:00:00.000Z","1129"
"2023-01-19T20:00:00.000Z","2023-01-19T21:00:00.000Z","1336"
"2023-01-19T21:00:00.000Z","2023-01-19T22:00:00.000Z","1699"
"2023-01-19T22:00:00.000Z","2023-01-19T23:00:00.000Z","1960"
"2023-01-19T23:00:00.000Z","2023-01-20T00:00:00.000Z","2043"
"2023-01-20T00:00:00.000Z","2023-01-20T01:00:00.000Z","1997"
"2023-01-20T01:00:00.000Z","2023-01-20T02:00:00.000Z","2039"
"2023-01-20T02:00:00.000Z","2023-01-20T03:00:00.000Z","2054"
"2023-01-20T03:00:00.000Z","2023-01-20T04:00:00.000Z","2111"
"2023-01-20T04:00:00.000Z","2023-01-20T05:00:00.000Z","2087"
"2023-01-20T05:00:00.000Z","2023-01-20T06:00:00.000Z","2124"
"2023-01-20T06:00:00.000Z","2023-01-20T07:00:00.000Z","2268"
"2023-01-20T07:00:00.000Z","2023-01-20T08:00:00.000Z","2188"
"2023-01-20T08:00:00.000Z","2023-01-20T09:00:00.000Z","2062"
"2023-01-20T09:00:00.000Z","2023-01-20T10:00:00.000Z","2124"
"2023-01-20T10:00:00.000Z","2023-01-20T11:00:00.000Z","2191"
"2023-01-20T11:00:00.000Z","2023-01-20T12:00:00.000Z","2239"
"2023-01-20T12:00:00.000Z","2023-01-20T13:00:00.000Z","2129"
"2023-01-20T13:00:00.000Z","2023-01-20T14:00:00.000Z","2245"
"2023-01-20T14:00:00.000Z","2023-01-20T15:00:00.000Z","2375"
"2023-01-20T15:00:00.000Z","2023-01-20T16:00:00.000Z","2412"
"2023-01-20T16:00:00.000Z","2023-01-20T17:00:00.000Z","2360"
"2023-01-20T17:00:00.000Z","2023-01-20T18:00:00.000Z","2331"
"2023-01-20T18:00:00.000Z","2023-01-20T19:00:00.000Z","2410"
"2023-01-20T19:00:00.000Z","2023-01-20T20:00:00.000Z","2551"
"2023-01-20T20:00:00.000Z","2023-01-20T21:00:00.000Z","2595"
"2023-01-20T21:00:00.000Z","2023-01-20T22:00:00.000Z","2795"
"2023-01-20T22:00:00.000Z","2023-01-20T23:00:00.000Z","2744"
"2023-01-20T23:00:00.000Z","2023-01-21T00:00:00.000Z","2598"
"2023-01-21T00:00:00.000Z","2023-01-21T01:00:00.000Z","2364"
"2023-01-21T01:00:00.000Z","2023-01-21T02:00:00.000Z","2156"
"2023-01-21T02:00:00.000Z","2023-01-21T03:00:00.000Z","1875"
"2023-01-21T03:00:00.000Z","2023-01-21T04:00:00.000Z","1855"
"2023-01-21T04:00:00.000Z","2023-01-21T05:00:00.000Z","1639"
"2023-01-21T05:00:00.000Z","2023-01-21T06:00:00.000Z","1451"
"2023-01-21T06:00:00.000Z","2023-01-21T07:00:00.000Z","1268"
"2023-01-21T07:00:00.000Z","2023-01-21T08:00:00.000Z","1286"
"2023-01-21T08:00:00.000Z","2023-01-21T09:00:00.000Z","1285"
"2023-01-21T09:00:00.000Z","2023-01-21T10:00:00.000Z","1204"
"2023-01-21T10:00:00.000Z","2023-01-21T11:00:00.000Z","924"
"2023-01-21T11:00:00.000Z","2023-01-21T12:00:00.000Z","745"
"2023-01-21T12:00:00.000Z","2023-01-21T13:00:00.000Z","721"
"2023-01-21T13:00:00.000Z","2023-01-21T14:00:00.000Z","711"
"2023-01-21T14:00:00.000Z","2023-01-21T15:00:00.000Z","638"
"2023-01-21T15:00:00.000Z","2023-01-21T16:00:00.000Z","549"
"2023-01-21T16:00:00.000Z","2023-01-21T17:00:00.000Z","596"
"2023-01-21T17:00:00.000Z","2023-01-21T18:00:00.000Z","591"
"2023-01-21T18:00:00.000Z","2023-01-21T19:00:00.000Z","587"
"2023-01-21T19:00:00.000Z","2023-01-21T20:00:00.000Z","620"
"2023-01-21T20:00:00.000Z","2023-01-21T21:00:00.000Z","633"
"2023-01-21T21:00:00.000Z","2023-01-21T22:00:00.000Z","701"
"2023-01-21T22:00:00.000Z","2023-01-21T23:00:00.000Z","708"
"2023-01-21T23:00:00.000Z","2023-01-22T00:00:00.000Z","791"
"2023-01-22T00:00:00.000Z","2023-01-22T01:00:00.000Z","815"
"2023-01-22T01:00:00.000Z","2023-01-22T02:00:00.000Z","841"
"2023-01-22T02:00:00.000Z","2023-01-22T03:00:00.000Z","829"
"2023-01-22T03:00:00.000Z","2023-01-22T04:00:00.000Z","877"
"2023-01-22T04:00:00.000Z","2023-01-22T05:00:00.000Z","930"
"2023-01-22T05:00:00.000Z","2023-01-22T06:00:00.000Z","975"
"2023-01-22T06:00:00.000Z","2023-01-22T07:00:00.000Z","981"
"2023-01-22T07:00:00.000Z","2023-01-22T08:00:00.000Z","1110"
"2023-01-22T08:00:00.000Z","2023-01-22T09:00:00.000Z","1191"
"2023-01-22T09:00:00.000Z","2023-01-22T10:00:00.000Z","1194"
"2023-01-22T10:00:00.000Z","2023-01-22T11:00:00.000Z","1163"
"2023-01-22T11:00:00.000Z","2023-01-22T12:00:00.000Z","1247"
"2023-01-22T12:00:00.000Z","2023-01-22T13:00:00.000Z","1331"
"2023-01-22T13:00:00.000Z","2023-01-22T14:00:00.000Z","1387"
"2023-01-22T14:00:00.000Z","2023-01-22T15:00:00.000Z","1519"
"2023-01-22T15:00:00.000Z","2023-01-22T16:00:00.000Z","1667"
"2023-01-22T16:00:00.000Z","2023-01-22T17:00:00.000Z","1859"
"2023-01-22T17:00:00.000Z","2023-01-22T18:00:00.000Z","1966"
"2023-01-22T18:00:00.000Z","2023-01-22T19:00:00.000Z","2106"
"2023-01-22T19:00:00.000Z","2023-01-22T20:00:00.000Z","2253"
"2023-01-22T20:00:00.000Z","2023-01-22T21:00:00.000Z","2431"
"2023-01-22T21:00:00.000Z","2023-01-22T22:00:00.000Z","2744"
"2023-01-22T22:00:00.000Z","2023-01-22T23:00:00.000Z","3152"
"2023-01-22T23:00:00.000Z","2023-01-23T00:00:00.000Z","3527"
"2023-01-23T00:00:00.000Z","2023-01-23T01:00:00.000Z","3635"
"2023-01-23T01:00:00.000Z","2023-01-23T02:00:00.000Z","3797"
"2023-01-23T02:00:00.000Z","2023-01-23T03:00:00.000Z","3897"
"2023-01-23T03:00:00.000Z","2023-01-23T04:00:00.000Z","3886"
"2023-01-23T04:00:00.000Z","2023-01-23T05:00:00.000Z","3899"
"2023-01-23T05:00:00.000Z","2023-01-23T06:00:00.000Z","3982"
"2023-01-23T06:00:00.000Z","2023-01-23T07:00:00.000Z","3979"
"2023-01-23T07:00:00.000Z","2023-01-23T08:00:00.000Z","3897"
"2023-01-23T08:00:00.000Z","2023-01-23T09:00:00.000Z","3830"
"2023-01-23T09:00:00.000Z","2023-01-23T10:00:00.000Z","3822"
"2023-01-23T10:00:00.000Z","2023-01-23T11:00:00.000Z","3779"
"2023-01-23T11:00:00.000Z","2023-01-23T12:00:00.000Z","3654"
"2023-01-23T12:00:00.000Z","2023-01-23T13:00:00.000Z","3444"
"2023-01-23T13:00:00.000Z","2023-01-23T14:00:00.000Z","3425"
"2023-01-23T14:00:00.000Z","2023-01-23T15:00:00.000Z","3374"
"2023-01-23T15:00:00.000Z","2023-01-23T16:00:00.000Z","3383"
"2023-01-23T16:00:00.000Z","2023-01-23T17:00:00.000Z","3359"
"2023-01-23T17:00:00.000Z","2023-01-23T18:00:00.000Z","3357"
"2023-01-23T18:00:00.000Z","2023-01-23T19:00:00.000Z","3370"
"2023-01-23T19:00:00.000Z","2023-01-23T20:00:00.000Z","3435"
"2023-01-23T20:00:00.000Z","2023-01-23T21:00:00.000Z","3519"
"2023-01-23T21:00:00.000Z","2023-01-23T22:00:00.000Z","3436"
"2023-01-23T22:00:00.000Z","2023-01-23T23:00:00.000Z","3448"
"2023-01-23T23:00:00.000Z","2023-01-24T00:00:00.000Z","3374"
"2023-01-24T00:00:00.000Z","2023-01-24T01:00:00.000Z","3306"
"2023-01-24T01:00:00.000Z","2023-01-24T02:00:00.000Z","3236"
"2023-01-24T02:00:00.000Z","2023-01-24T03:00:00.000Z","3012"
"2023-01-24T03:00:00.000Z","2023-01-24T04:00:00.000Z","2992"
"2023-01-24T04:00:00.000Z","2023-01-24T05:00:00.000Z","2762"
"2023-01-24T05:00:00.000Z","2023-01-24T06:00:00.000Z","2535"
"2023-01-24T06:00:00.000Z","2023-01-24T07:00:00.000Z","2070"
"2023-01-24T07:00:00.000Z","2023-01-24T08:00:00.000Z","1652"
"2023-01-24T08:00:00.000Z","2023-01-24T09:00:00.000Z","1584"
"2023-01-24T09:00:00.000Z","2023-01-24T10:00:00.000Z","1310"
"2023-01-24T10:00:00.000Z","2023-01-24T11:00:00.000Z","1034"
"2023-01-24T11:00:00.000Z","2023-01-24T12:00:00.000Z","881"
"2023-01-24T12:00:00.000Z","2023-01-24T13:00:00.000Z","811"
"2023-01-24T13:00:00.000Z","2023-01-24T14:00:00.000Z","802"
"2023-01-24T14:00:00.000Z","2023-01-24T15:00:00.000Z","921"
"2023-01-24T15:00:00.000Z","2023-01-24T16:00:00.000Z","1126"
"2023-01-24T16:00:00.000Z","2023-01-24T17:00:00.000Z","1353"
"2023-01-24T17:00:00.000Z","2023-01-24T18:00:00.000Z","1751"
"2023-01-24T18:00:00.000Z","2023-01-24T19:00:00.000Z","2181"
"2023-01-24T19:00:00.000Z","2023-01-24T20:00:00.000Z","2682"
"2023-01-24T20:00:00.000Z","2023-01-24T21:00:00.000Z","3129"
"2023-01-24T21:00:00.000Z","2023-01-24T22:00:00.000Z","3603"
"2023-01-24T22:00:00.000Z","2023-01-24T23:00:00.000Z","3919"
"2023-01-24T23:00:00.000Z","2023-01-25T00:00:00.000Z","4097"
"2023-01-25T00:00:00.000Z","2023-01-25T01:00:00.000Z","4206"
"2023-01-25T01:00:00.000Z","2023-01-25T02:00:00.000Z","4004"
"2023-01-25T02:00:00.000Z","2023-01-25T03:00:00.000Z","4094"
"2023-01-25T03:00:00.000Z","2023-01-25T04:00:00.000Z","4336"
"2023-01-25T04:00:00.000Z","2023-01-25T05:00:00.000Z","4333"
"2023-01-25T05:00:00.000Z","2023-01-25T06:00:00.000Z","4327"
"2023-01-25T06:00:00.000Z","2023-01-25T07:00:00.000Z","4257"
"2023-01-25T07:00:00.000Z","2023-01-25T08:00:00.000Z","4140"
"2023-01-25T08:00:00.000Z","2023-01-25T09:00:00.000Z","4084"
"2023-01-25T09:00:00.000Z","2023-01-25T10:00:00.000Z","4078"
"2023-01-25T10:00:00.000Z","2023-01-25T11:00:00.000Z","3993"
"2023-01-25T11:00:00.000Z","2023-01-25T12:00:00.000Z","3905"
"2023-01-25T12:00:00.000Z","2023-01-25T13:00:00.000Z","3850"
"2023-01-25T13:00:00.000Z","2023-01-25T14:00:00.000Z","3885"
"2023-01-25T14:00:00.000Z","2023-01-25T15:00:00.000Z","3895"
"2023-01-25T15:00:00.000Z","2023-01-25T16:00:00.000Z","3878"
"2023-01-25T16:00:00.000Z","2023-01-25T17:00:00.000Z","3949"
"2023-01-25T17:00:00.000Z","2023-01-25T18:00:00.000Z","3765"
"2023-01-25T18:00:00.000Z","2023-01-25T19:00:00.000Z","3646"
"2023-01-25T19:00:00.000Z","2023-01-25T20:00:00.000Z","3555"
"2023-01-25T20:00:00.000Z","2023-01-25T21:00:00.000Z","3394"
"2023-01-25T21:00:00.000Z","2023-01-25T22:00:00.000Z","2944"
"2023-01-25T22:00:00.000Z","2023-01-25T23:00:00.000Z","2333"
"2023-01-25T23:00:00.000Z","2023-01-26T00:00:00.000Z","2023"
"2023-01-26T00:00:00.000Z","2023-01-26T01:00:00.000Z","1859"
"2023-01-26T01:00:00.000Z","2023-01-26T02:00:00.000Z","1557"
"2023-01-26T02:00:00.000Z","2023-01-26T03:00:00.000Z","1481"
"2023-01-26T03:00:00.000Z","2023-01-26T04:00:00.000Z","1363"
"2023-01-26T04:00:00.000Z","2023-01-26T05:00:00.000Z","1224"
"2023-01-26T05:00:00.000Z","2023-01-26T06:00:00.000Z","1172"
"2023-01-26T06:00:00.000Z","2023-01-26T07:00:00.000Z","1343"
"2023-01-26T07:00:00.000Z","2023-01-26T08:00:00.000Z","1426"
"2023-01-26T08:00:00.000Z","2023-01-26T09:00:00.000Z","1270"
"2023-01-26T09:00:00.000Z","2023-01-26T10:00:00.000Z","1274"
"2023-01-26T10:00:00.000Z","2023-01-26T11:00:00.000Z","1504"
"2023-01-26T11:00:00.000Z","2023-01-26T12:00:00.000Z","1424"
"2023-01-26T12:00:00.000Z","2023-01-26T13:00:00.000Z","1426"
"2023-01-26T13:00:00.000Z","2023-01-26T14:00:00.000Z","1611"
"2023-01-26T14:00:00.000Z","2023-01-26T15:00:00.000Z","1805"
"2023-01-26T15:00:00.000Z","2023-01-26T16:00:00.000Z","2011"
"2023-01-26T16:00:00.000Z","2023-01-26T17:00:00.000Z","2173"
"2023-01-26T17:00:00.000Z","2023-01-26T18:00:00.000Z","2401"
"2023-01-26T18:00:00.000Z","2023-01-26T19:00:00.000Z","2460"
"2023-01-26T19:00:00.000Z","2023-01-26T20:00:00.000Z","2440"
"2023-01-26T20:00:00.000Z","2023-01-26T21:00:00.000Z","2194"
"2023-01-26T21:00:00.000Z","2023-01-26T22:00:00.000Z","1914"
"2023-01-26T22:00:00.000Z","2023-01-26T23:00:00.000Z","1857"
"2023-01-26T23:00:00.000Z","2023-01-27T00:00:00.000Z","1551"
"2023-01-27T00:00:00.000Z","2023-01-27T01:00:00.000Z","1241"
"2023-01-27T01:00:00.000Z","2023-01-27T02:00:00.000Z","909"
"2023-01-27T02:00:00.000Z","2023-01-27T03:00:00.000Z","833"
"2023-01-27T03:00:00.000Z","2023-01-27T04:00:00.000Z","1007"
"2023-01-27T04:00:00.000Z","2023-01-27T05:00:00.000Z","1204"
"2023-01-27T05:00:00.000Z","2023-01-27T06:00:00.000Z","1278"
"2023-01-27T06:00:00.000Z","2023-01-27T07:00:00.000Z","1863"
"2023-01-27T07:00:00.000Z","2023-01-27T08:00:00.000Z","2298"
"2023-01-27T08:00:00.000Z","2023-01-27T09:00:00.000Z","2537"
"2023-01-27T09:00:00.000Z","2023-01-27T10:00:00.000Z","2613"
"2023-01-27T10:00:00.000Z","2023-01-27T11:00:00.000Z","2626"
"2023-01-27T11:00:00.000Z","2023-01-27T12:00:00.000Z","2489"
"2023-01-27T12:00:00.000Z","2023-01-27T13:00:00.000Z","2597"
"2023-01-27T13:00:00.000Z","2023-01-27T14:00:00.000Z","2934"
"2023-01-27T14:00:00.000Z","2023-01-27T15:00:00.000Z","3183"
"2023-01-27T15:00:00.000Z","2023-01-27T16:00:00.000Z","3436"
"2023-01-27T16:00:00.000Z","2023-01-27T17:00:00.000Z","3651"
"2023-01-27T17:00:00.000Z","2023-01-27T18:00:00.000Z","3884"
"2023-01-27T18:00:00.000Z","2023-01-27T19:00:00.000Z","4075"
"2023-01-27T19:00:00.000Z","2023-01-27T20:00:00.000Z","4200"
"2023-01-27T20:00:00.000Z","2023-01-27T21:00:00.000Z","4256"
"2023-01-27T21:00:00.000Z","2023-01-27T22:00:00.000Z","4279"
"2023-01-27T22:00:00.000Z","2023-01-27T23:00:00.000Z","4341"
"2023-01-27T23:00:00.000Z","2023-01-28T00:00:00.000Z","4369"
"2023-01-28T00:00:00.000Z","2023-01-28T01:00:00.000Z","4409"
"2023-01-28T01:00:00.000Z","2023-01-28T02:00:00.000Z","4396"
"2023-01-28T02:00:00.000Z","2023-01-28T03:00:00.000Z","4353"
"2023-01-28T03:00:00.000Z","2023-01-28T04:00:00.000Z","4334"
"2023-01-28T04:00:00.000Z","2023-01-28T05:00:00.000Z","4336"
"2023-01-28T05:00:00.000Z","2023-01-28T06:00:00.000Z","4323"
"2023-01-28T06:00:00.000Z","2023-01-28T07:00:00.000Z","4277"
"2023-01-28T07:00:00.000Z","2023-01-28T08:00:00.000Z","4183"
"2023-01-28T08:00:00.000Z","2023-01-28T09:00:00.000Z","4020"
"2023-01-28T09:00:00.000Z","2023-01-28T10:00:00.000Z","3898"
"2023-01-28T10:00:00.000Z","2023-01-28T11:00:00.000Z","3759"
"2023-01-28T11:00:00.000Z","2023-01-28T12:00:00.000Z","3676"
"2023-01-28T12:00:00.000Z","2023-01-28T13:00:00.000Z","3688"
"2023-01-28T13:00:00.000Z","2023-01-28T14:00:00.000Z","3818"
"2023-01-28T14:00:00.000Z","2023-01-28T15:00:00.000Z","3884"
"2023-01-28T15:00:00.000Z","2023-01-28T16:00:00.000Z","3945"
"2023-01-28T16:00:00.000Z","2023-01-28T17:00:00.000Z","4001"
"2023-01-28T17:00:00.000Z","2023-01-28T18:00:00.000Z","4019"
"2023-01-28T18:00:00.000Z","2023-01-28T19:00:00.000Z","4206"
"2023-01-28T19:00:00.000Z","2023-01-28T20:00:00.000Z","4188"
"2023-01-28T20:00:00.000Z","2023-01-28T21:00:00.000Z","4176"
"2023-01-28T21:00:00.000Z","2023-01-28T22:00:00.000Z","4261"
"2023-01-28T22:00:00.000Z","2023-01-28T23:00:00.000Z","4265"
"2023-01-28T23:00:00.000Z","2023-01-29T00:00:00.000Z","4239"
"2023-01-29T00:00:00.000Z","2023-01-29T01:00:00.000Z","4103"
"2023-01-29T01:00:00.000Z","2023-01-29T02:00:00.000Z","3892"
"2023-01-29T02:00:00.000Z","2023-01-29T03:00:00.000Z","3909"
"2023-01-29T03:00:00.000Z","2023-01-29T04:00:00.000Z","3891"
"2023-01-29T04:00:00.000Z","2023-01-29T05:00:00.000Z","3878"
"2023-01-29T05:00:00.000Z","2023-01-29T06:00:00.000Z","3794"
"2023-01-29T06:00:00.000Z","2023-01-29T07:00:00.000Z","3506"
"2023-01-29T07:00:00.000Z","2023-01-29T08:00:00.000Z","3036"
"2023-01-29T08:00:00.000Z","2023-01-29T09:00:00.000Z","2843"
"2023-01-29T09:00:00.000Z","2023-01-29T10:00:00.000Z","2833"
"2023-01-29T10:00:00.000Z","2023-01-29T11:00:00.000Z","2542"
"2023-01-29T11:00:00.000Z","2023-01-29T12:00:00.000Z","2357"
"2023-01-29T12:00:00.000Z","2023-01-29T13:00:00.000Z","2326"
"2023-01-29T13:00:00.000Z","2023-01-29T14:00:00.000Z","2812"
"2023-01-29T14:00:00.000Z","2023-01-29T15:00:00.000Z","3119"
"2023-01-29T15:00:00.000Z","2023-01-29T16:00:00.000Z","3436"
"2023-01-29T16:00:00.000Z","2023-01-29T17:00:00.000Z","3585"
"2023-01-29T17:00:00.000Z","2023-01-29T18:00:00.000Z","3613"
"2023-01-29T18:00:00.000Z","2023-01-29T19:00:00.000Z","3470"
"2023-01-29T19:00:00.000Z","2023-01-29T20:00:00.000Z","3357"
"2023-01-29T20:00:00.000Z","2023-01-29T21:00:00.000Z","3337"
"2023-01-29T21:00:00.000Z","2023-01-29T22:00:00.000Z","3559"
"2023-01-29T22:00:00.000Z","2023-01-29T23:00:00.000Z","3741"
"2023-01-29T23:00:00.000Z","2023-01-30T00:00:00.000Z","3770"
"2023-01-30T00:00:00.000Z","2023-01-30T01:00:00.000Z","3579"
"2023-01-30T01:00:00.000Z","2023-01-30T02:00:00.000Z","3198"
"2023-01-30T02:00:00.000Z","2023-01-30T03:00:00.000Z","2577"
"2023-01-30T03:00:00.000Z","2023-01-30T04:00:00.000Z","2028"
"2023-01-30T04:00:00.000Z","2023-01-30T05:00:00.000Z","1532"
"2023-01-30T05:00:00.000Z","2023-01-30T06:00:00.000Z","1188"
"2023-01-30T06:00:00.000Z","2023-01-30T07:00:00.000Z","915"
"2023-01-30T07:00:00.000Z","2023-01-30T08:00:00.000Z","680"
"2023-01-30T08:00:00.000Z","2023-01-30T09:00:00.000Z","571"
"2023-01-30T09:00:00.000Z","2023-01-30T10:00:00.000Z","595"
"2023-01-30T10:00:00.000Z","2023-01-30T11:00:00.000Z","651"
"2023-01-30T11:00:00.000Z","2023-01-30T12:00:00.000Z","952"
"2023-01-30T12:00:00.000Z","2023-01-30T13:00:00.000Z","1247"
"2023-01-30T13:00:00.000Z","2023-01-30T14:00:00.000Z","1676"
"2023-01-30T14:00:00.000Z","2023-01-30T15:00:00.000Z","1860"
"2023-01-30T15:00:00.000Z","2023-01-30T16:00:00.000Z","2079"
"2023-01-30T16:00:00.000Z","2023-01-30T17:00:00.000Z","2269"
"2023-01-30T17:00:00.000Z","2023-01-30T18:00:00.000Z","2415"
